Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
94,18488.840300007723,1545.0,1145.0,87.0,0.02,-0.03,-0.99,-0.34,0.35,0.02,69.14,62.32,-5.66,-416.6170656681061,-1431.1058521270752,229.75236177444458,-1.1699760006099162,-1.3091653295065535,41.66057639231957
95,18694.78099999833,1554.0,1185.0,89.0,0.02,-0.03,-1.0,-0.1,0.23,0.14,67.97,59.96,-5.66,-416.60556197166443,-1431.1048984527588,229.74854707717896,-1.163233162881496,-1.3140274893547146,41.65981462209718
96,18797.845499997493,1548.0,1196.0,88.0,0.02,-0.03,-1.0,-0.22,0.11,0.2,71.48,61.14,-3.4,-416.61205887794495,-1431.1031103134155,229.7569066286087,-1.1687623374090432,-1.30356666143442,41.6604096284436
97,19000.58259999787,1562.0,1185.0,95.0,0.02,-0.04,-1.0,0.02,0.29,0.14,67.97,61.14,-3.4,-416.6216850280762,-1431.1062097549438,229.76693511009216,-1.163606909799306,-1.3381404492873128,41.6654420950714
98,19104.28729999694,1562.0,1164.0,88.0,0.02,-0.03,-1.0,-0.22,0.11,0.08,69.14,62.32,-3.4,-416.6124761104584,-1431.116223335266,229.77061569690704,-1.1633837236182516,-1.2945871815305336,41.66310659754221
99,19308.935000008205,1568.0,1155.0,85.0,0.02,-0.03,-1.0,-0.28,0.23,0.08,69.14,61.14,-4.53,-416.61298274993896,-1431.1035871505737,229.76075112819672,-1.1632115173639193,-1.3035628822864591,41.66005285595416
100,19412.68010000931,1556.0,1168.0,97.0,0.02,-0.03,-1.0,-0.28,0.23,0.02,69.14,61.14,-4.53,-416.60353541374207,-1431.1045408248901,229.75315153598785,-1.163306718681033,-1.3216785626087122,41.664956524145275
101,19516.18320000125,1562.0,1157.0,87.0,0.02,-0.03,-1.0,-0.22,0.11,0.2,66.8,62.32,-5.66,-416.61158204078674,-1431.095838546753,229.75513339042664,-1.162626055519089,-1.3041603488539972,41.65783578465675
102,19627.061599996523,1559.0,1150.0,84.0,0.02,-0.03,-1.0,-0.16,0.29,-0.16,65.62,61.14,-5.66,-416.6133999824524,-1431.098461151123,229.75611686706543,-1.1675208811557873,-1.3035035759011175,41.65874637312843
103,19733.43580000801,1550.0,1169.0,91.0,0.01,-0.03,-1.0,-0.22,0.04,-0.1,65.62,61.14,-5.66,-416.5976047515869,-1431.1058521270752,229.74003851413727,-1.165278165837029,-1.2317404767859468,41.65321243013465
104,19836.895000000368,1553.0,1163.0,89.0,0.02,-0.03,-0.99,-0.1,0.11,0.08,67.97,61.14,-2.27,-416.609525680542,-1431.099772453308,229.75988686084747,-1.1665414546477855,-1.3064900487092155,41.66147138408166
105,20029.369800002314,1536.0,1154.0,85.0,0.02,-0.03,-0.99,-0.22,0.47,0.02,67.97,58.79,-5.66,-416.5850877761841,-1431.1105012893677,229.74295914173126,-1.1777323633235564,-1.2156645402635982,41.650816094433026
106,20133.288800003356,1544.0,1149.0,87.0,0.02,-0.03,-1.0,-0.04,0.35,-0.04,67.97,61.14,-4.53,-416.61229729652405,-1431.0991764068604,229.7629714012146,-1.16329456409491,-1.2999304392593156,41.66364347025953
107,20332.919699998456,1548.0,1107.0,90.0,0.02,-0.03,-1.0,0.02,-0.08,0.02,70.31,62.32,-4.53,-416.60401225090027,-1431.1031103134155,229.77149486541748,-1.1663986072945576,-1.29115478751282,41.663798524511414
108,20436.50219999836,1548.0,1106.0,85.0,0.02,-0.03,-1.0,-0.16,0.11,0.02,66.8,61.14,-4.53,-416.6165888309479,-1431.0965538024902,229.75735366344452,-1.167143035998739,-1.3097217309909412,41.663946329827986
109,20540.423500002362,1546.0,1105.0,88.0,0.02,-0.03,-1.0,-0.16,0.35,0.02,69.14,62.32,-3.4,-416.6179895401001,-1431.0888051986694,229.75675761699677,-1.1654442339155469,-1.3077900878892617,41.66192945563823
110,20643.66549999977,1551.0,1113.0,87.0,0.02,-0.03,-1.0,-0.1,0.17,0.2,69.14,62.32,-2.27,-416.59820079803467,-1431.10191822052,229.73376512527466,-1.1653667119847408,-1.2308377075344696,41.657698503821074
111,20747.441800005618,1555.0,1138.0,91.0,0.02,-0.03,-1.0,-0.16,0.23,0.14,69.14,62.32,-2.27,-416.6163504123688,-1431.0967922210693,229.7593653202057,-1.1644214707410925,-1.2905351789192898,41.66571776996744
